title,link,date
Hundreds benefit from medical camp organized by Chinese oil giant in western Uganda,https://english.news.cn/africa/20240620/07c3ef8ebdac4dddab859c94fb394585/c.html,2024-06-20 20:26:45
Zimbabwe keen to boost wildlife cooperation with China: official,https://english.news.cn/africa/20240620/a7bb395aac7b4ab88405759cce22adfe/c.html,2024-06-20 01:10:45
Feature: Chinese company helps to galvanize Egypt's clean energy development,https://english.news.cn/africa/20240619/bcd49dbaf23443a28c4df2672b35c53a/c.html,2024-06-19 21:59:15
Five Mozambican students to attend Huawei ICT training in China,https://english.news.cn/africa/20240619/dde0f5ae3878457684838fc1ee4aef25/c.html,2024-06-19 20:19:45
Chinese investment strongly promotes Namibia's economic development: minister,https://english.news.cn/africa/20240619/e212457732dc417389b07e63f284f43a/c.html,2024-06-19 20:17:45
Kenya says Chinese-built dam to unleash multiple benefits,https://english.news.cn/africa/20240619/0faf448860d54143aeb6464bc73bb4a8/c.html,2024-06-19 03:30:30
Chinese firm opens eco-friendly roofing factory in Kenya,https://english.news.cn/africa/20240619/4e47cc21ff4a43a695d6573744cb2186/c.html,2024-06-19 02:29:15
Chinese companies to participate in Tanzania's major trade fair: official,https://english.news.cn/africa/20240619/655154a777904da7b4f5da127548331f/c.html,2024-06-19 00:59:45
"Chinese company commits to advancing technology, partnerships in Namibia's mining sector",https://english.news.cn/africa/20240619/c5aa56c30460411eba26d65d9a441456/c.html,2024-06-19 00:31:01
Feature: Cooperation with China boosts rice harvest in Cote d'Ivoire,https://english.news.cn/africa/20240610/b972f49632bf45c0867ce9c0d9f0222a/c.html,2024-06-10 14:59:15
"Chinese, Kenyan firms ink deal to promote tea value addition, exports",https://english.news.cn/africa/20240609/d2c76e19a82a41848086533696905ac6/c.html,2024-06-09 01:42:30
Feature: Cape Town celebrates Chinese Dragon Boat Festival with thrilling races,https://english.news.cn/africa/20240609/a70a242f1ede4abc90fee014e916cb70/c.html,2024-06-09 01:17:30
"Ugandan, Chinese vocational schools partner up to boost training, employment",https://english.news.cn/africa/20240609/d9ac3fad782c44409e75b17a6a009610/c.html,2024-06-08 23:53:30
Chinese Bridge show attracts primary school students in Botswana,https://english.news.cn/africa/20240609/5b32d1363b654a6398eabbf600295377/c.html,2024-06-08 23:16:30
South China's Guangxi sends two medical teams to Africa,https://english.news.cn/africa/20240608/912dc66413994cd79f49ef9a078869ab/c.html,2024-06-08 21:54:00
"Interview: Moldova seeks to strengthen ties with China, says deputy PM",https://english.news.cn/africa/20240608/647c967a918e42f384ed979332b7bda4/c.html,2024-06-08 18:44:45
Zambia holds Chinese language competition,https://english.news.cn/africa/20240608/ad4489a59ee9475ea81031635fad6518/c.html,2024-06-08 01:08:01
Feature: Chinese acupuncture works wonders for Zimbabweans,https://english.news.cn/africa/20240607/94ec6c31595d47ffbdc06b427d741dd8/c.html,2024-06-07 22:41:30
Interview: UNEP lauds China for leading in preserving marine ecosystems,https://english.news.cn/africa/20240607/b15269e0c3434ec7b993a167f2fbb155/c.html,2024-06-07 20:31:30
Chinese community in Kenya celebrates dragon boat festival,https://english.news.cn/africa/20240607/531389c6f76247e08b91175f8e3732cb/c.html,2024-06-07 01:13:01
Chinese firm to upgrade key road in Uganda's mountainous Eastern Region,https://english.news.cn/africa/20240607/532f3702eff54afbb29593931978f965/c.html,2024-06-06 23:55:30
Chinese language competition held in Ethiopia to celebrate cultural exchanges,https://english.news.cn/africa/20240606/df0088763d5c41c4be8849c3f7dc61d4/c.html,2024-06-06 02:13:30
Kenya holds Chinese language proficiency contest for high school students,https://english.news.cn/africa/20240606/de133bf0fde24c8da8cd616f0b1f97a0/c.html,2024-06-06 01:31:00
Feature: Chinese language gaining popularity in Ghanaian elementary schools,https://english.news.cn/africa/20240606/c34e622123ce4a49aca0fcc11b8c6995/c.html,2024-06-06 01:25:00
China-Tanzania youth dialogue helps to promote bilateral relations: Chinese diplomat,https://english.news.cn/africa/20240606/887a75cf981f494fa888b77ad9ba6637/c.html,2024-06-06 01:04:00
Tanzanian fishermen pin bright hopes on Chinese-built fishing harbor,https://english.news.cn/africa/20240605/5c55a6e1a85a4ad08443e6b04cad07ef/c.html,2024-06-05 01:37:30
"Feature: Chinese-built metro rail offers exciting, comfortable ride in Nigeria's capital",https://english.news.cn/africa/20240605/df412f3c9d6f49869664fe0ca16a48f6/c.html,2024-06-05 00:20:00
Feature: Chinese ceramic manufacturer aiding Kenya's affordable housing,https://english.news.cn/africa/20240604/acceb03c06d64c7f814132e8decad908/c.html,2024-06-04 01:49:45
"Tanzania enhances collaboration with China in technical, vocational education",https://english.news.cn/africa/20240604/a243aefedbac41c682a2371535345ba1/c.html,2024-06-03 23:43:30
Ugandan students encouraged to learn Chinese language for brighter career prospects,https://english.news.cn/africa/20240604/e681d51245ff49d892ea201207c6beaa/c.html,2024-06-03 23:38:17
Feature: Experience with Chinese firms improving skills of young Cameroonians,https://english.news.cn/africa/20240603/57d0789e249245ef94cbaf79e73290d4/c.html,2024-06-03 22:45:00
Roundup: China-Arab States Cooperation Forum important mechanism to enhance ties,https://english.news.cn/africa/20240603/4ec5d8e748234aaeacf5669b98af98b6/c.html,2024-06-03 13:15:00
"China-Africa trade cooperation fosters inclusive, sustainable growth in Africa: UN official",https://english.news.cn/africa/20240601/8ad07c84aebd4bdb8409798f74f84279/c.html,2024-06-01 21:26:30
"Interview: Kenya-China cooperation yields fruitful outcomes, says Kenya's parliament speaker",https://english.news.cn/africa/20240601/055f0ea735d6447a9014e667a9436b8b/c.html,2024-06-01 11:06:30
Chinese firms praised for building high-quality infrastructure in Ethiopia,https://english.news.cn/africa/20240531/ddaef07b3a7944edaa13c32bca948147/c.html,2024-05-31 20:43:15
"Interview: Cooperation with China fruitful, says Equatorial Guinean official",https://english.news.cn/africa/20240530/dd76b06a933c4683ad1d5d93f2606305/c.html,2024-05-30 14:51:46
"Feature: Chinese doctors praised for dedication, outstanding work in Equatorial Guinea",https://english.news.cn/africa/20240529/30c01b0f0b4c48488f2657120c6fafda/c.html,2024-05-29 21:57:45
China accounts for half of foreign direct investment in Ethiopia,https://english.news.cn/africa/20240529/e7518fed8d2c420d89428e68545a720c/c.html,2024-05-29 20:39:15
"Interview: ""Studying in China changed my life,"" says chairperson of Equatorial Guinea's leading magazine",https://english.news.cn/africa/20240528/560a28130a56456191fb16697ab510f5/c.html,2024-05-28 20:56:45
"Chinese investment helps Uganda drive industrialization, modernization",https://english.news.cn/africa/20240528/1bd8cb5bec67461f829859fb934bdeef/c.html,2024-05-28 20:21:45
Feature: China's Village Super League takes root in Benin's football fields,https://english.news.cn/africa/20240526/ca9370d5e8f044339f6fd9bec87ed452/c.html,2024-05-26 18:15:15
"Interview: Cooperation with China transforms Equatorial Guinea, says President Obiang",https://english.news.cn/africa/20240525/9f108c5c1ddc4a19af9f761ecae6b408/c.html,2024-05-25 16:02:00
Zimbabwean finance minister hails Chinese investors' contribution,https://english.news.cn/africa/20240525/ec5402d074544b1ab080ad2f8f5370c4/c.html,2024-05-25 00:58:00
Huawei rolls out innovations to boost e-learning in Kenya,https://english.news.cn/africa/20240525/2f3bc063be3a489c85951eb2d24813e7/c.html,2024-05-25 00:56:15
China-Zimbabwe cultural exchange event held to mark Africa Day,https://english.news.cn/africa/20240524/a74ea952fd3846d4858eb9a693b21ec9/c.html,2024-05-24 19:05:45
Abiy urges China's CCCC to expand engagements in Ethiopia,https://english.news.cn/africa/20240524/ab203234846d457bb23c4d081480a9da/c.html,2024-05-23 23:59:15
Tanzanian college students shine in Chinese language competition,https://english.news.cn/africa/20240523/c459174ce62f4bcebca75c51ccc74ff0/c.html,2024-05-23 02:16:45
Zambian president reaffirms commitment to strengthening cooperation with China,https://english.news.cn/africa/20240523/325615fbffc04a62ad808d3dc795cd95/c.html,2024-05-23 01:14:15
"Diplomats laud FOCAC for enhancing Africa-China partnership, South-South cooperation",https://english.news.cn/africa/20240522/ea4765b04a1b45e49388d75b752f35b9/c.html,2024-05-22 22:22:15
"Contestant participates in ""Chinese Bridge"" competition in Tunisia",https://english.news.cn/africa/20240522/0e860c24c9454698a6c3550399075c89/c.html,2024-05-22 09:56:40
Officials call for strengthening China-Africa cooperation under FOCAC platform,https://english.news.cn/africa/20240522/5aea59d529744bb3a9779f4c1e88ab66/c.html,2024-05-22 01:32:15
Chinese-built railway boosts Ethiopia's import-export trade: official,https://english.news.cn/africa/20240522/d0b449224bef4fa7a7c9113b2a97ec0e/c.html,2024-05-22 00:31:15
Chinese-owned factory in Tanzania exports float glass to 6 African countries,https://english.news.cn/africa/20240522/7b353c1ea8ea4b38bb761824cf81ca75/c.html,2024-05-22 00:25:45
Sino-Tanzania industrial park will help advance country's industrialization: minister,https://english.news.cn/africa/20240522/2caff1b60bda46d5b7ce0060b3ae1a1c/c.html,2024-05-21 23:32:15
"Chinese Enterprises Association in Tanzania renovates school, donates sports gear",https://english.news.cn/africa/20240521/87106453b42c4e46b284e04eff431aab/c.html,2024-05-21 04:11:45
Guest Opinion: China: A reliable partner in Africa's greener and greater future,https://english.news.cn/africa/20240520/0fe0c08b62da4eee9fc269b27bbf4f9d/c.html,2024-05-20 21:46:30
Chinese peacekeeping team to depart for South Sudan,https://english.news.cn/africa/20240520/73239587cb994986a8bd7768a21963d5/c.html,2024-05-20 20:14:45
"China, South Africa agree to promote military ties",https://english.news.cn/africa/20240520/ff9dfd37a1d74004ac343b60e05be339/c.html,2024-05-20 19:15:30
"Feature: Chinese-built Uganda road transforms lives, boosts economy",https://english.news.cn/africa/20240517/c5b46643f8384867855a3957b59d3734/c.html,2024-05-17 21:34:30
"Business matchmaking event between Morocco, China held in Casablanca",https://english.news.cn/africa/20240516/2bc34ffd6c8f4cbfbb9cbde4339c4211/c.html,2024-05-16 21:06:30
"Interview: Chinese market a pillar of Kenya Airways' global business, says senior executive",https://english.news.cn/africa/20240516/e58b4112002b4879937e361807efde08/c.html,2024-05-16 14:52:01
Development forum to promote China-Zambia cooperation opens,https://english.news.cn/africa/20240516/b41fcd9f5231457e809bd7c91ebf7ccb/c.html,2024-05-16 10:39:15
Strong winds from Tropical Cyclone Ialy wreak havoc along Kenya's coast,https://english.news.cn/africa/20240522/ebe0c9fe863c48dc90238c2eaf71f2ee/c.html,2024-05-22 00:32:45
University of Nairobi hosts 23rd Chinese Proficiency Competition Kenya division finals,https://english.news.cn/africa/20240515/8bc089990f744746b6b764c5a57823d1/c.html,2024-05-15 10:17:15
"China's Mango TV, Huawei ink deal with Kenyan media outlets to foster content sharing",https://english.news.cn/africa/20240514/0ded165d5df042a28f708c2c5618b9b9/c.html,2024-05-14 22:04:30
Feature: Chinese children marvel at Tanzania's abundant nature,https://english.news.cn/africa/20240513/a40d413ee2674bab88bea1fa90730716/c.html,2024-05-13 20:24:00
"Chinese volunteer project launched in Ethiopia to help local community, enhance friendship",https://english.news.cn/africa/20240512/ecc85d69600e4b5eac4dcde0b2ff5f9f/c.html,2024-05-12 02:17:45
Ethiopia-Djibouti railway transports 9.5 million tons cargo with average annual revenue up by 39 pct,https://english.news.cn/africa/20240512/60c05028a57a4d7d979a9f877ad78dd0/c.html,2024-05-12 00:55:15
China-Africa trade expo in Kenya ends with call for robust business ties,https://english.news.cn/africa/20240512/246e276127e84cfa836ff429c15c0673/c.html,2024-05-12 00:38:30
"China's Hunan province, Kenya launches platform to explore new models of tourism cooperation",https://english.news.cn/africa/20240511/c6ac497c75f3474d96616d400bb12e35/c.html,2024-05-11 22:39:30
Chinese foundation wins acclaim for intensifying humanitarian services in Ethiopia,https://english.news.cn/africa/20240511/58872136edde4f51aa0c8435fa2a0e27/c.html,2024-05-11 19:15:45
"Ethiopia, Djibouti embark on management, operation of Chinese-built railway",https://english.news.cn/africa/20240511/107f570afc9c48bfbf516a5ec40c355f/c.html,2024-05-11 18:43:30
Ethiopia launches construction of Chinese-contracted economic zone,https://english.news.cn/africa/20240511/f2e9c4be1d074d70b37959e9250210aa/c.html,2024-05-11 03:57:00
Standard Chartered Bank to fund green Chinese firms in Africa,https://english.news.cn/africa/20240511/f4d4fbe2cec947d19142ad778a4fdd49/c.html,2024-05-11 00:54:45
Chinese young scientists urge global solidarity to advance sustainability agenda,https://english.news.cn/africa/20240510/3e19ee1d8b6a4d3f81799d573b734d59/c.html,2024-05-10 02:05:00
Kenya hosts China-Africa economic trade expo amid growing Sino-African ties,https://english.news.cn/africa/20240510/1ebe59ed6d324f1ea4e2866ed446b861/c.html,2024-05-10 01:08:45
Roundup: Chinese agricultural technologies attract visitors at Africa fertilizer expo,https://english.news.cn/africa/20240510/55e6e98c71c547039146c0ce39279afd/c.html,2024-05-10 01:05:15
"Chinese civil society advocates dialogue for shaping just, inclusive future",https://english.news.cn/africa/20240510/25e6630270be4afabfb0c05400103474/c.html,2024-05-10 00:02:00
Experts say China's growth offers valuable lessons to developing countries,https://english.news.cn/africa/20240509/fa41c69f6f0244479ed0bf4bd81d063a/c.html,2024-05-09 11:35:30
"Chinese, Zambian officials exchange experiences in economic governance",https://english.news.cn/africa/20240508/8b88fc4f20404a4a936409e1b0a7a898/c.html,2024-05-08 23:39:45
Zimbabwean official applauds Huawei's role in Zimbabwe's digitization,https://english.news.cn/africa/20240508/9600fd5cec634e888090433a76edb6d2/c.html,2024-05-08 00:42:15
Chinese-bulit Jur River Bridge handed over to South Sudan,https://english.news.cn/africa/20240507/5146785d947f4d228735999086f14dbc/c.html,2024-05-07 00:15:45
Malawi launches soybean exports to China,https://english.news.cn/africa/20240505/02d0093aea7a4a8bb6d5aa11370b061a/c.html,2024-05-05 18:14:16
Feature: Wuqiao-trained Ethiopian circus artists relish China memories,https://english.news.cn/africa/20240505/24d0eaf4ddc5448a8ed58924bd0b9099/c.html,2024-05-05 15:18:15
"Chinese genomics firm, Rwanda launch cervical cancer screening activities",https://english.news.cn/africa/20240501/0cf752beb89b4bdbbd825af1c0e12c8d/c.html,2024-05-01 20:45:30
Chinese peacekeeping contingent makes donation to DR Congo,https://english.news.cn/africa/20240430/5b7c95cbc79141c682bf8700b19e79c2/c.html,2024-04-30 20:19:00
China supports UN mission in providing constructive electoral assistance in South Sudan,https://english.news.cn/africa/20240430/153539149a0440a1a659a98ee57b5361/c.html,2024-04-30 11:08:45
"China donates 425 sewing machines, 250 hatching machines to Tanzanian women entrepreneurs",https://english.news.cn/africa/20240429/7c8bcfc557684219ae3026cd2292f60d/c.html,2024-04-29 22:00:45
China Minmetals completes acquisition of copper mine in Botswana,https://english.news.cn/africa/20240428/cec489ff534c44b0b2e2fc984a9e185c/c.html,2024-04-28 14:54:00
"Feature: Egyptian, Chinese students mark UN Chinese Language Day in Cairo",https://english.news.cn/africa/20240428/89185dc95c394533a5e0a31c5b17702f/c.html,2024-04-28 05:12:30
Botswana intensifies marketing strategies to attract more Chinese tourists,https://english.news.cn/africa/20240428/f4d562f413ca4b5bbabf18a3fffadc20/c.html,2024-04-28 01:25:45
"Chinese, Ethiopian institutions strengthen collaboration on leadership development",https://english.news.cn/africa/20240427/3b0714828709474a9f709afbc3376e8f/c.html,2024-04-27 22:00:00
"Interview: UNECA expects more Chinese, other foreign investments in developing Africa's EV industry",https://english.news.cn/africa/20240427/8f1f421191704471a5a7cc987fb67b46/c.html,2024-04-27 15:43:15
Chinese state councilor meets Cape Verdean interior administration minister,https://english.news.cn/africa/20240427/bc0e2d424a5848d4a52c2f6c20166a6d/c.html,2024-04-27 14:39:00
"Arabic edition of ""Xi Jinping: The Governance of China"" promoted in Cairo",https://english.news.cn/africa/20240427/889fce5d54874746af7f511c863e7944/c.html,2024-04-27 01:14:30
Huawei launches enhanced networking solutions to spur digital transformation in Kenya,https://english.news.cn/africa/20240426/e3b0f4fd70a74e93a4b23feb7f61b611/c.html,2024-04-26 22:56:15
"Algeria hosts 23rd ""Chinese Bridge"" language competition for university students",https://english.news.cn/africa/20240426/a096c4ea25734f1e9b9dda5d9b3815b3/c.html,2024-04-26 06:09:15
"Interview: Zimbabwe seeks to harness China's innovation experience for dndustrialization, says minister",https://english.news.cn/africa/20240426/b16d4dacea58405e86e401680dcc02a1/c.html,2024-04-26 01:45:30
2nd Benin-China investment forum held in Cotonou,https://english.news.cn/africa/20240426/38d4bca2142d4681aea8fd2a465e2f01/c.html,2024-04-26 01:40:00
China's Huaxi Hospital donates mobile ECG devices to Mozambican hospital,https://english.news.cn/africa/20240426/a80d835b1cea4fe68a884b188c65e78e/c.html,2024-04-26 01:33:15
"Huawei DigiTruck training helps boost income, employment in Kenya",https://english.news.cn/africa/20240426/93bcd120b405403bb163fe87b1b34eaf/c.html,2024-04-26 01:32:00
Roundup: China helps Uganda fight malaria as global funding shrinks,https://english.news.cn/africa/20240426/4011c657f803494a9a63dc26c0ad9951/c.html,2024-04-26 01:16:00
Traditional Chinese medicine practitioners hold medical camp in Kenya,https://english.news.cn/africa/20240426/f1a80d8dac964b5ba43968e03a4df0b4/c.html,2024-04-26 01:08:15
Ethiopia expects more Chinese investments in manufacturing sector,https://english.news.cn/africa/20240426/259d97e355194e38934a27874ae79f4d/c.html,2024-04-26 00:53:45
Feature: Cameroonian medics look to enhanced cooperation with China to fight malaria,https://english.news.cn/africa/20240426/16ee6f9037e14f6cb3010ec5e8d1e99f/c.html,2024-04-26 00:07:31
China committed to supporting Zimbabwe's innovation-driven development,https://english.news.cn/africa/20240425/866ff7593c714df9be829b5e690151f7/c.html,2024-04-25 12:11:45
CIIE promotion event held in Egyptian capital,https://english.news.cn/africa/20240425/0eb287458d6a4e3193aee4a6a45dfb0b/c.html,2024-04-25 03:58:30
"Zambia strives to eliminate malaria with China's help, says health official",https://english.news.cn/africa/20240425/0fa533821b164475906a5a306195ecce/c.html,2024-04-25 02:05:15
China reading corner launched at Kenya's training facility,https://english.news.cn/africa/20240425/e0ddb38a87e5471a923a28a223c2bc94/c.html,2024-04-25 01:36:30
"China provides funding for school meals to 165,000 children in Uganda's Karamoja",https://english.news.cn/africa/20240425/2bb567f51b9f4c84b8eba20fa6a95361/c.html,2024-04-25 00:14:15
Uganda's women badminton team shifts focus to Uber Cup in China,https://english.news.cn/africa/20240424/8632c9a6c85a43a7aed36b8f04e0a43c/c.html,2024-04-24 20:38:45
"China's Shanxi culture, tourism promotion event held in Morocco",https://english.news.cn/africa/20240424/740ba85148ef4922a7ff69a13c1ea805/c.html,2024-04-24 03:19:15
Kenya advances green transportation with Chinese e-mobility technology,https://english.news.cn/africa/20240424/fb5ab71fabd745a69abc34a1e7b48a50/c.html,2024-04-24 01:02:00
PowerChina launches construction of photovoltaic power plant in Algeria,https://english.news.cn/africa/20240423/7f0ad9d2cf894f98aab5a8bec0b4832c/c.html,2024-04-23 05:15:45
Chinese tech firm to improve broadband for low-income households in Kenya,https://english.news.cn/africa/20240423/b9d2a5d1098d49b2a62fc1622e0c5c6d/c.html,2024-04-23 00:54:30
"Feature: Chinese-built railways win hearts of Ethiopians with greener, cheaper transportation",https://english.news.cn/africa/20240423/a8cd4fbe9f614f3a99153549dbe5a17b/c.html,2024-04-23 00:50:30
"Namibia, China's Jiangsu Province sign work plan to boost bilateral cooperation",https://english.news.cn/africa/20240423/ca5bd4a0c1c840c8a07978641acb4fc2/c.html,2024-04-23 00:21:15
Ethiopia's Chinese-built industrial park generates 28 mln USD in exports in 9 months,https://english.news.cn/africa/20240423/7d4a0fbb0c0e45829073eaccf62ad04b/c.html,2024-04-23 00:07:45
Uganda rugby coach airs concern over facing China in Olympic qualifier,https://english.news.cn/africa/20240422/a2be2d12ce0a4a728d0f7f8bc801fbb9/c.html,2024-04-22 20:58:15
Chinese film showcased in Kenya to spur Sino-Kenya ties,https://english.news.cn/africa/20240421/343b45f66f6a4bacb9cc3f05e3ac274c/c.html,2024-04-21 21:58:30
"Kenyan runners win Wulingyuan Marathon in China's ""Avatar World""",https://english.news.cn/africa/20240421/e4768a0ed74c4ccb91713139ef910ca0/c.html,2024-04-21 15:27:00
Malawian authorities urge farmers to tap Chinese markets for growth,https://english.news.cn/africa/20240420/f566c086e24c4a73848017a4993a21d4/c.html,2024-04-20 21:00:45
Feature: Cameroonians embrace Chinese language for brighter futures,https://english.news.cn/africa/20240420/45974ea81a404ebebde25b9d035e68f2/c.html,2024-04-20 18:43:30
Gabon-China win-win cooperation benefits two peoples: Gabonese FM,https://english.news.cn/africa/20240420/9a9aef99c80546b5979401890bc4c991/c.html,2024-04-20 17:12:45
Across China: China-Africa cooperation in agriculture continues to deepen,https://english.news.cn/africa/20240420/a48fecafa77c4c5ea600c6b33d7252e7/c.html,2024-04-20 12:11:00
Feature: China's Juncao technology empowers Rwandan entrepreneurs,https://english.news.cn/africa/20240419/f2e86fe9802c47bca832245ec6853a75/c.html,2024-04-19 20:37:45
"Chinese Language Day celebrated in Ethiopia with call for multilingualism, cultural diversity",https://english.news.cn/africa/20240419/778e7fc9663641a1b16305e780c0fc10/c.html,2024-04-19 20:25:45
Chinese learning enthusiasm soars among youth in Sao Tome and Principe,https://english.news.cn/africa/20240419/352774fefba64f78a321d74f59c89a8a/c.html,2024-04-19 20:24:00
Feature: An Ivorian young man's Kung Fu dream,https://english.news.cn/africa/20240419/59a6339f03c64b9e84c5164771f46f26/c.html,2024-04-19 10:06:15
Chinese construction firm in Uganda provides training for local staff,https://english.news.cn/africa/20240417/7901c2d79dc144e997e252a067d1a70f/c.html,2024-04-17 21:52:30
Chinese company signs MoU with Ethiopia to light up off-grid areas,https://english.news.cn/africa/20240413/3e89a44296074cde9996fefba01adc2b/c.html,2024-04-13 16:57:00
Huawei teams up with Ethiopian telecom companies for green energy solutions,https://english.news.cn/africa/20240413/74589841f9c14fba8c1c3b22c99af87c/c.html,2024-04-13 16:23:15
"Scholars of South Sudan, China pledge collaboration for mutual development",https://english.news.cn/africa/20240413/c8a08d09de6a46d4905af188f52a0069/c.html,2024-04-13 04:35:30
Feature: Remote Ugandan villages visualize better future with Chinese oil works in backyard,https://english.news.cn/africa/20240413/8289f18df0674717a56dab43366c2840/c.html,2024-04-12 23:54:15
Mozambique inaugurates Chinese-equipped digital forensic lab,https://english.news.cn/africa/20240412/0622b40967fd4e69bbe068ad3a70951b/c.html,2024-04-12 20:35:00
Chinese medics provide free treatment to vulnerable community hosting UN peacekeepers in South Sudan,https://english.news.cn/africa/20240412/fa673fb96b9c44b199915b83502ca94a/c.html,2024-04-11 23:51:00
"China eyes digital, green economy cooperation potential in Africa: MOC",https://english.news.cn/africa/20240411/db8eae4f3be448439839392509bb2bd5/c.html,2024-04-11 18:41:45
TikTok affirms commitment to upholding online safety,https://english.news.cn/africa/20240411/50029fb1f74c43719a1a295a5d656d78/c.html,2024-04-11 00:07:30
Huawei offers robotics training at student fair in Kenya,https://english.news.cn/africa/20240410/d9c766f37d084937b1e653537b181dfc/c.html,2024-04-10 02:31:30
China donates medical equipment to local hospital in Tanzania,https://english.news.cn/africa/20240410/8dfdc9b2006143109c0d9dc5c3ac64c1/c.html,2024-04-10 02:27:30
Chinese peacekeepers to DRC awarded UN Peace Medal,https://english.news.cn/africa/20240409/d63c75c6ceb147b991a43277378be5dd/c.html,2024-04-09 22:32:15
China is positive force in Kenya's economy: Kenyan business leader,https://english.news.cn/africa/20240408/88266215d581411286ca694f04adcac2/c.html,2024-04-08 21:45:45
Feature: Kenya's night comes alive as Chinese-sponsored concert ignites revelers' spirits,https://english.news.cn/africa/20240408/0df940e90d254a08ba9d7f1b490bd10f/c.html,2024-04-08 01:21:30
Chinese company starts construction of modern soccer stadium in northern Tanzania for 2027 AFCON finals,https://english.news.cn/africa/20240408/0f0a1053c6764dec8f988ef547278f5a/c.html,2024-04-08 00:58:00
Zambian bank hails Chinese investment contribution to economic development,https://english.news.cn/africa/20240406/1a87f5b1099b443a8ebbd82da23c06ea/c.html,2024-04-06 20:35:30
Uganda says anti-malarial drugs donated by China to help curb epidemic,https://english.news.cn/africa/20240406/0f64b0c7ce7a427f92d3493bb36bd8f8/c.html,2024-04-06 17:35:15
Romanian artists share China travel experiences,https://english.news.cn/africa/20240405/2877b621c5a54989974a354f7858c49a/c.html,2024-04-05 22:01:15
Feature: China's satellite TV aid project enlightens remote rural villages in Africa,https://english.news.cn/africa/20240404/bb9b876b9ebf4a4c9565b03d8eb80af0/c.html,2024-04-04 10:33:15
Chinese company spurs economic revival in Botswana's mining town,https://english.news.cn/africa/20240403/aefaca10baec4a4ea0cea920eff1eeac/c.html,2024-04-03 22:06:15
Feature: African entrepreneurs eye opportunities in China's Xiong'an New Area,https://english.news.cn/africa/20240403/81cdff1c07914d7d864756f025fdf0f8/c.html,2024-04-03 17:45:30
Feature: Chinese electric buses introduced to Ethiopia to advance green transport agenda,https://english.news.cn/africa/20240330/2df1d602146f4260a02b79cb3ace5bd5/c.html,2024-03-30 19:44:30
"China, Uganda in joint pursuit of mutual development, says envoy",https://english.news.cn/africa/20240330/5c6cc91ee83d4dbf8a2e966b88570f86/c.html,2024-03-30 01:25:30
Chinese ductile iron pipes firm to establish new factory in Egypt,https://english.news.cn/africa/20240330/a4d89c0fed814ab2bc1dbb6713b8c5e4/c.html,2024-03-30 00:17:45
"Feature: Ethiopian scholars foster cultural exchanges between China, Ethiopia",https://english.news.cn/africa/20240329/2ef6b424f78c4ca8b5cccb046828088e/c.html,2024-03-29 22:19:00
China emerges as leading source of foreign investment in Tanzania: officials,https://english.news.cn/africa/20240328/e8a12cac7d98450185c358f0737f9495/c.html,2024-03-28 00:52:30
"Xinhua Headlines: China, Africa join forces to empower youth",https://english.news.cn/africa/20240327/b20d02775af44687bb757794ee6287bd/c.html,2024-03-27 23:04:31
Feature: Ethiopian artist's artwork takes inspiration from Chinese classic I Ching,https://english.news.cn/africa/20240326/5825295a658a499d800e146c7a4a12ae/c.html,2024-03-26 02:23:45
Feature: Chinese-built electric buses winning over Rwandan market,https://english.news.cn/africa/20240326/cbb2671d6ac34bc4a63d0c164e6dd19b/c.html,2024-03-26 02:17:15
Interview: BRI cooperation with China transforms Ethiopian lives for better,https://english.news.cn/africa/20240326/3e7cefcac05a4f928d90b64ecb6b38ea/c.html,2024-03-26 01:55:30
Feature: Cameroonian theatrical artist eyes fruitful cultural exchanges with China,https://english.news.cn/africa/20240326/2d59ed29ae734f15875bef1c25f83c89/c.html,2024-03-25 23:49:45
Kenya holds China alumni symposium on Belt and Road Initiative,https://english.news.cn/africa/20240325/9c551ba0d2f6405bbc2f320dc851cfd8/c.html,2024-03-25 01:08:45
Nigerien leader meets Chinese ambassador on bilateral cooperation,https://english.news.cn/africa/20240323/de6fbfcb6d6646d992ac5f263d796474/c.html,2024-03-23 19:44:15
Ethiopian official urges stronger cooperation with China,https://english.news.cn/africa/20240321/89427eb417d1427e917273cf442a8cf3/c.html,2024-03-21 20:17:00
Zimbabwean president meets visiting CPC delegation,https://english.news.cn/africa/20240320/b397dd12c424482e8cbc38468f22da2e/c.html,2024-03-20 21:38:15
Feature: Chinese products popular in Egypt during Ramadan,https://english.news.cn/africa/20240318/d42abeb5e0d64e20bee2a8a1912b43fe/c.html,2024-03-18 21:27:15
World Insights: China and Angola's decades-long friendship exemplifies strong ties between China and Africa,https://english.news.cn/africa/20240318/94a2c355ec6d4f2b889fbf3a1418f240/c.html,2024-03-18 15:10:30
Interview: Lesotho king expects higher level of cooperation with China,https://english.news.cn/africa/20240317/df2bba042462453a9d2ca946ccc65780/c.html,2024-03-17 21:13:00
Cape Town Carnival showcases Chinese cultural highlights,https://english.news.cn/africa/20240317/16b81b0b84c94b2dae08d408dfaff76a/c.html,2024-03-17 19:21:00
China's Belt and Road Initiative paves way for common prosperity in Central Africa,https://english.news.cn/africa/20240317/c8230370d70e4d03bd9270b5b40770c2/c.html,2024-03-17 01:33:15
